comment_id,Post_ID,commenter,text
18130761916539182,DV_BFLlAtic,C0569,🙌🙌😍😍😍😍👏👏👏👏
18074395271408417,DVisU9BDETE,C0343,👏👏👏👏👏❤️❤️❤️
18097838941783135,DVisU9BDETE,C1214,👏👏👏
17934331434179398,DVisU9BDETE,C1176,"Как. вы, это. увидели, 🤷‍♀️"
18057773465442619,DVisU9BDETE,C0088,Thanks for your work 👏🏻👏🏻👏🏻❤️
18060898082355396,DVisU9BDETE,C0896,😨😨😨👏👏👏🙏🙏🙏
17846442822676671,DVisU9BDETE,C1244,It's horrifying that such a tiny filament causes such  horrible injuries and death.
18381721978088429,DVisU9BDETE,C0926,"Fantastic  x 1,000 ❤️ 👌 ♥️"
18013081898818585,DVisU9BDETE,C0168,Something so little does so much damage.
18074974085148121,DVisU9BDETE,C0840,❤️❤️❤️❤️😍😍😍😍
18088374044137557,DVisU9BDETE,C0531,👍👍👍👍
17883449517465732,DVisU9BDETE,C0909,🔥🔥🔥
18425355211138521,DVisU9BDETE,C0512,👏👏👏
17971097025007402,DVisU9BDETE,C0519,🔥🔥👏
18090735557113542,DVisU9BDETE,C0522,😞🦭Tadinho.  Obrigada por ajudarem. 💚🦭🩵
18519075979078154,DVisU9BDETE,C1170,Poor boy!
17880605682438310,DXolt9eDCcN,C0623,..............Heroes!! ❤️💯😮😍👏🏼🎉😊😘🥰💯❤️
18098314879887980,DXolt9eDCcN,C0527,❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥
18137297677476701,DXolt9eDCcN,C0511,❤️
17929359771281032,DXolt9eDCcN,C0877,👏👏👏👏👏❤️❤️❤️❤️
17863461786628274,DXolt9eDCcN,C0109,👏👏👏👏👏
18088922222255947,DXolt9eDCcN,C1004,❤️❤️❤️
18320779720281293,DXolt9eDCcN,C0197,Thank you.
18098422577282309,DXolt9eDCcN,C0464,Maviyi kaçırdın
18170291755412792,DXolt9eDCcN,C0143,👏🔥🙌
17974027089030901,DXolt9eDCcN,C0896,🙏🙏🙏🙏🙏🙏🙏🙏❤️❤️❤️
17883213588396728,DXolt9eDCcN,C1185,🩵🩵🩵🩵
17993224820950757,DXolt9eDCcN,C0309,❤️ merci ❤️
18003073793869875,DXolt9eDCcN,C1189,You guys rock ❤️❤️❤️❤️❤️
18008888849896087,DXolt9eDCcN,C0060,❤️❤️❤️😍😍thanks
18445495219115676,DXolt9eDCcN,C0619,God bless your presence on that beach ❤️
18038535470802711,DWRCqLyAs94,C1116,❤️
18082095434157552,DWRCqLyAs94,C1162,Your scissors need sharpening
18098912309056878,DWRCqLyAs94,C1087,👏👏👏
18076451366622613,DWRCqLyAs94,C0607,❤️
18074833001634791,DWRCqLyAs94,C0742,WHAT HAPPENS TO THE OPEN SKIN. Does it GET INFECTED AFTER REMOVING THE LINES?
18015065741836000,DWRCqLyAs94,C0899,😍🙌
18418376083122010,DWRCqLyAs94,C0179,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
18102325103474192,DWRCqLyAs94,C0558,I love these alien abductions from the aliens perspective videos
17942381358168806,DWRCqLyAs94,C0371,The relief ☺️
18046486451729575,DWRCqLyAs94,C0410,❤️👏
18040324151556021,DWRCqLyAs94,C1185,NO A LA PESCA!!! #GoVegan
17881989498484279,DWRCqLyAs94,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️🦭
18093417733895051,DWRCqLyAs94,C0706,Such a good puppy 😍
17915797467337724,DWRCqLyAs94,C0512,😍😍😍
18440873767114446,DWRCqLyAs94,C0248,🤍🤍❤️❤️🙏🙏🙏🙏🙏YOU ALL ARE AWESOME🙏🙏❤️❤️🤍🤍🤍
18012496031714567,DW3qjZfjcDh,C0216,"The work you do is incredibly kind and empathetic, God bless you all🙏❤️"
18045788156534918,DW3qjZfjcDh,C1122,
18116436274779861,DW3qjZfjcDh,C0143,👏🔥🙌
18091079729184729,DW3qjZfjcDh,C0695,"I love how y’all apologize when you release them, so sweet"
18098118086027608,DW3qjZfjcDh,C1040,Who pays your wages? I want to help animals but I need to work to survive as well
18158001664446570,DW3qjZfjcDh,C1219,👏👏👏😍
18141224800507329,DW3qjZfjcDh,C0108,❤️❤️❤️
18089999078247750,DW3qjZfjcDh,C0305,How do ya'll spot that?!?
17939261448195945,DW3qjZfjcDh,C0818,❤️❤️❤️❤️
18118291789634446,DW3qjZfjcDh,C0432,👏👏👏😍😍😍
17934701706082924,DW3qjZfjcDh,C0097,How many do you save everyday?
18064457972345522,DW3qjZfjcDh,C0060,😍😍😍😍👏👏 thanks
18050985290735617,DW3qjZfjcDh,C0902,“Sorry for that! You’re welcome!!!”
17861634330653980,DW3qjZfjcDh,C0902,I love these guys!
18551045188067112,DW3qjZfjcDh,C0325,Thank you for doing this!
18360785014235192,DVn1_0tkheU,C0131,😢😍😍😍😍😍😍😍😍🙏🙏🙏🙏
17952869940175729,DVn1_0tkheU,C0545,"Fantastic team work, poor baby living with that plastic stuck on her❤️❤️"
18095367539349912,DVn1_0tkheU,C0340,Wow good job!!!👏
18451848979118070,DVn1_0tkheU,C0781,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻😮‍💨😮‍💨😮‍💨😮‍💨👍🏻👍🏻👍🏻👍🏻👌🏻👌🏻👌🏻👌🏻👌🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻🔥🔥🔥🔥🔥🔥👏👏👏👏👏💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻💪🏻
18323908039282940,DVn1_0tkheU,C0440,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏❤️❤️❤️❤️
17940040629250814,DVn1_0tkheU,C0526,Good work🙏
17894027103476693,DVn1_0tkheU,C0499,🙏👏😍
18215884291334001,DVn1_0tkheU,C1201,👏👏👏👏👏👏👏👏👏
17891888118537050,DVn1_0tkheU,C0299,Waw good job 🙏❤️
18106369987997238,DVn1_0tkheU,C0501,👏
18153559120487419,DVn1_0tkheU,C0861,👏👏👏👏👏
17888801793556740,DVn1_0tkheU,C0504,❤️
17861409624602131,DVn1_0tkheU,C1059,🙏🙏🙏❤️
18560549455065556,DVn1_0tkheU,C0551,🙏🙏🙏
17943065226036806,DVn1_0tkheU,C0657,❤️
18098626382081234,DWtXeL1ipwh,C0462,Thank you for your hard work!
18004113791875088,DWtXeL1ipwh,C0294,🙏🙏🙏🙏🙏❤️
18119168617578212,DWtXeL1ipwh,C0143,🙌🔥👏👏
18317380327259142,DWtXeL1ipwh,C0923,👏👏👏👏❤️❤️❤️❤️
17975231685008438,DWtXeL1ipwh,C0413,🔥🔥
18394802173153475,DWtXeL1ipwh,C0680,"Why are some puppies paler than others? I can’t decide if it’s a different breed, an age thing or whether some are wet and some are dry."
17879611380556997,DWtXeL1ipwh,C0431,👏👏👏👏
18432213001138913,DWtXeL1ipwh,C0202,🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌
18126392428593128,DWtXeL1ipwh,C0619,Great work! God bless ❤️
18063963803363300,DWtXeL1ipwh,C1186,🩵
18582309889059729,DWtXeL1ipwh,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
17965521417065793,DWtXeL1ipwh,C0476,❤️❤️❤️👏👏👏👏
17957977215102917,DWtXeL1ipwh,C0678,You wish you could explain to them that you were helping and not to be scared
17905562559398665,DWtXeL1ipwh,C0731,❤️
17936314647203210,DWtXeL1ipwh,C1091,👏👏👏👏👏❤️
18103640861515645,DW6Pc5tFHYE,C0127,I’m stuck in your reels.  Love it and thank you so much for doing this
18041598710568062,DW6Pc5tFHYE,C0143,🙌🔥👏👏
17853857742662988,DW6Pc5tFHYE,C0923,❤️❤️❤️❤️👏👏👏👏
18567122782003618,DW6Pc5tFHYE,C0111,❤️❤️❤️❤️
17895900261298305,DW6Pc5tFHYE,C0413,🔥🔥🔥🔥
18072083831638161,DW6Pc5tFHYE,C1219,Me faz tão bem assisti-los salvando esses bebês 😍👏👏
18084541010057060,DW6Pc5tFHYE,C1245,💕💕💕💕
17894050086306916,DW6Pc5tFHYE,C1047,What a clever net
18100892843489082,DW6Pc5tFHYE,C0473,Sucks how common it is for the to get snared in this
18098033549060800,DW6Pc5tFHYE,C0619,Why is it always a double white strap? You guys do great work ❤️ God bless ❤️
18095974048863881,DW6Pc5tFHYE,C0743,Truly amazing people 👏 you are all golden 🙏
18099206398820244,DW6Pc5tFHYE,C0329,Do they smell like the seals in California?
18074473841541339,DW6Pc5tFHYE,C0244,What kind of fishing line do you see the most?
17946014160151382,DW6Pc5tFHYE,C0899,❤️❤️❤️
18095586569120060,DW6Pc5tFHYE,C1185,🩵🩵🩵🩵
17932501410208997,DWbV1NRgceI,C0646,The poor thing. Do you guys ever see the same animals again and see that the wounds are healed? I mean I know there are thousands of them out there I just wondered if you see healed wounds.
18334735288219712,DWbV1NRgceI,C0257,🔥Thank you
18079707752086916,DWbV1NRgceI,C0521,God Bless @M0034 🩵
18093310247131172,DWbV1NRgceI,C0688,Thank you 🙏🏼
18085143191358572,DWbV1NRgceI,C0619,"Beautiful baby ❤️ These defenseless animals, ugh ❤️‍🩹 You guys are God sent 👏"
17933129505212271,DWbV1NRgceI,C0745,Now the healing starts! ♥️
17995009775926642,DWbV1NRgceI,C0909,Какое важное дело вы делаете 👏 спасибо большое ❤️
17943902991157991,DWbV1NRgceI,C0858,That was a gnarly one 🥺Thank you for helping!
18059198936695637,DWbV1NRgceI,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
18091365551326011,DWbV1NRgceI,C0569,😍😍😍😍😍🙌🙌
18144852796488804,DWbV1NRgceI,C0342,❤️
18115818562630657,DWbV1NRgceI,C0090,🙌🙌❤️
18082483277524985,DWbV1NRgceI,C0502,😢😢😢❤️❤️❤️❤️
18065133479660852,DWbV1NRgceI,C0966,👏
18575006872043931,DWbV1NRgceI,C0382,"Omg poor kiddo, thank you for your help"
18173730970420729,DWv8LJvlSEd,C0131,🙏🙏🙏🫶🫶🫶🫶❤️❤️❤️❤️❤️
18096470996264740,DWv8LJvlSEd,C1116,❤️
18120956119667796,DWv8LJvlSEd,C0366,❤️🙌👏
18105728467798839,DWv8LJvlSEd,C1056,Thank you ❤️‍🩹
18106049713994190,DWv8LJvlSEd,C1168,seems like that colony is getting more used to you folks.
18124902298572057,DWv8LJvlSEd,C0527,❤️❤️❤️❤️🔥🔥🔥🔥🔥
17920078263142646,DWv8LJvlSEd,C0164,
18095696807155141,DWv8LJvlSEd,C0669,👏👏👏
18090229067598322,DWv8LJvlSEd,C0294,🙏🙏🙏🙏🙏❤️
18176530933392495,DWv8LJvlSEd,C0143,👏🔥🙌
18044301215551116,DWv8LJvlSEd,C0699,Excellent work! 👏 You guys are the best!! 👍
18209887195333769,DWv8LJvlSEd,C0813,Я бегу с вами 😍
18100117804997330,DWv8LJvlSEd,C0798,Thank you!
18090987476335902,DWv8LJvlSEd,C0134,❤️🙌❤️thank you!
18101183218988073,DWv8LJvlSEd,C0468,You do God's work.
18107642620854068,DV3SrNtD80c,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️❤️❤️🦭
17979120654005478,DV3SrNtD80c,C0490,❤️❤️❤️❤️
18149007547411986,DV3SrNtD80c,C0537,"God bless you guys, ❤️😍🙏"
18068528270302642,DV3SrNtD80c,C0827,👏👏👏🙌❤️
18155901067446211,DV3SrNtD80c,C0215,Poor things. It's just endless. Thank god you guys help save them 👏👏
18125849371572709,DV3SrNtD80c,C1033,🦭❤️🥰
17879752512509045,DV3SrNtD80c,C0976,👏👏👏👏👏
18315470419259523,DV3SrNtD80c,C0105,Good work seeing beyond the strap !!! Congratulations guys!!!! ❤️🙌
18097034098812217,DV3SrNtD80c,C0514,Thank You 😍
18091167419126933,DV3SrNtD80c,C0422,👏👏👏 👏👏👏👏👏
18098833195940587,DV3SrNtD80c,C0461,😍🙌👏
18093506588013638,DV3SrNtD80c,C1243,i really appreciate you guys could see the seal that need help from a distance
17965619949029615,DV3SrNtD80c,C0485,☹️🙌🙌🙌❤️
18088790008907177,DV3SrNtD80c,C1052,❤️👏😍
18103976455718846,DV3SrNtD80c,C0262,👏👏👏
18078517676159763,DWJUQOwkd-V,C0302,How on earth can you spot the lines and keep your eyes on the right one?? 🙌🔥
18127936174507467,DWJUQOwkd-V,C0061,🙌 👏😍
18112108729698084,DWJUQOwkd-V,C1087,Thank you👏👏👏
18108374776884928,DWJUQOwkd-V,C0686,Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke Danke ❤️❤️❤️❤️❤️❤️❤️🦭
18113221036683598,DWJUQOwkd-V,C0353,😮👏
18063692258342362,DWJUQOwkd-V,C0797,Ihr seid tolle Menschen.  Meinen größten Respekt habt ihr.  Danke schön
17911875912358428,DWJUQOwkd-V,C0899,😍😍😍
18079096772429366,DWJUQOwkd-V,C0197,Thank you for saving the pup.
18012467117682137,DWJUQOwkd-V,C1185,😍😍🙏🙏
17911751082428824,DWJUQOwkd-V,C0896,🙏🙏🙏🙏🙏🙏🙏🙏🙏❤️
18046689056536320,DWJUQOwkd-V,C1198,❤️
18116736595569293,DWJUQOwkd-V,C0341,That looks bad 😢
17879714913397877,DWJUQOwkd-V,C0182,I want to see a bunch of gym boys get out there and do this with you every day for a week!!!!
17918756286125589,DWJUQOwkd-V,C1033,🦭♥️🙏
18577155640006655,DWJUQOwkd-V,C0514,❤️ Thank You 🙏
17988660530955159,DW8ZEQcGmuw,C0421,That’s what happens when people use their rivers as a trash highway and use nets to scrape every living thing off the sea floor
18087923528261603,DXRbK38DM3W,C0615,Bravo à vous!  C'est admirable !
18170217208417306,DXRbK38DM3W,C0119,Los jefes 🔥 🫡
17985901745972329,DXRbK38DM3W,C0688,Thank you 🙏🏼
18093092666146960,DXRbK38DM3W,C0276,🙏Thanks for doing this. Heroes of my heart.❤️❤️
18099081449021616,DXRbK38DM3W,C0618,You are awesome 😍
17937652293195767,DXRbK38DM3W,C0586,👏👏👏👏👏❤️❤️❤️❤️❤️
18075925367199778,DXRbK38DM3W,C1218,Incroyable ce qu'un petit bout de fil de pêche peut faire de dégâts !! Bravo à vous!!! 👏
17900253405260711,DV8HsvgjHW4,C0061,🙌I love that you do this
18456587998129286,DV8HsvgjHW4,C0023,This seems to be a good workout for you! Must be hard work chasing and holding down these lovely creatures. ❤️💪
17985124055961497,DV8HsvgjHW4,C0899,❤️🙏
17948006016131428,DV8HsvgjHW4,C0106,Isten áldjon meg!! 🙏🏼🙏🏼
18580847761043701,DV8HsvgjHW4,C0556,Angels 😇 ❤️🙏
18114487561673102,DV8HsvgjHW4,C0671,❤️❤️
18077691143142072,DV8HsvgjHW4,C1107,❤️
